,efficiency_score
108,11.878530651451861
109,12.296443744661815
110,14.432872393706099
111,3.995821843346791
112,10.880073755392127
113,10.64635528436069
114,23.91632204897993
115,11.96845791124086
116,10.736875106763563
117,10.66070435481502
118,7.165022289467748
119,8.045788169678186
120,16.282755658684383
121,13.69854856404474
122,9.633112093950572
123,14.467788738617548
124,2.342289060557244
125,11.52902364991789
126,13.603683918943716
127,12.242826419595827
128,13.840316740634655
129,16.095196837609933
130,1.4061926300544194
131,12.175233136664577
132,20.919580679479495
133,4.254547028645812
134,8.325067468771593
135,15.975623959884357
136,11.875205994456687
137,2.9606102295696752
138,12.876641686863419
139,13.246296611209354
140,12.707535208321033
141,12.22913412667827
142,12.812864003836841
143,27.541860715611595
144,12.044062052746547
145,7.67872790122661
146,8.779700715582392
147,14.814140648086152
148,13.9396105087997
149,10.730288796105262
150,14.762075336856112
151,11.85145928609041
152,7.941964788522092
153,18.318066482444245
154,10.078782349050757
155,17.899794885573982
156,5.117959009218371
157,15.273816725276365
158,13.816503702257602
159,15.645176250193323
160,11.823729108399357
161,13.961957265973968
162,10.28856249434934
163,11.420913467678416
164,6.399757661466872
165,8.847204877737488
166,11.697328444329267
167,11.377948674895237
168,8.124887178264014
169,12.212480775549936
170,10.175177826358995
171,14.952909012335766
172,14.699923151991733
173,11.210098504573367
174,12.084582157634083
175,12.69211879667435
176,1.2649721278633537
177,0.5941542545062872
178,2.6155101763914064
179,12.548933468081291
180,10.814769349970422
181,7.633001340084849
182,5.165416122083507
183,12.69935593719573
184,11.176518422296509
185,12.527782856424787
186,10.307752444988328
187,9.750643120194372
188,14.658428276854604
189,15.332866463696803
190,12.676488501290056
191,8.917231057738679
192,5.697047600278396
193,8.37028325444316
194,9.86502161752654
195,6.30121654129107
196,17.746855478333188
197,13.768970301957287
198,24.6905013335032
199,0.3563532935206108
200,12.434892034180397
201,17.855320900580686
202,14.187805906854202
203,5.91562103359725
204,8.511350880723837
205,8.52440121183952
206,10.01684901124811
207,9.215940551000076
208,11.045181374776782
209,18.350951170379048
210,7.358167213478681
211,6.214261860140636
212,9.412507315878072
213,8.743155818899442
214,14.24778111855318
215,11.991132772157833
216,11.595800257560567
217,12.04463590798086
218,10.350227003706273
219,14.79402549445882
220,11.89081027057014
221,19.587141699469097
222,20.610416814529565
223,12.326519207749374
224,24.15310215174929
225,5.3984091810607735
226,8.92832427395486
227,16.288303322259605
228,5.858756404254145
229,13.764100235515317
230,15.906101367941758
231,11.64105421850588
232,13.298180624461727
233,17.344455013104447
234,9.311047638621481
235,15.13080818390777
236,51.029367673990954
237,13.426700992605051
238,13.951505691065508
239,6.315773489512246
240,12.42043319275922
241,7.028262407720046
242,12.164020372086393
243,13.799491733526303
244,12.263769116139816
245,12.818203179118612
246,7.088278887085199
247,17.169063514890478
248,17.192421310296798
249,11.510214590065585
250,11.490518094987696
251,8.525613801892357
252,0.4792209493058826
253,12.45866032349425
254,11.466379613258473
255,11.831293841081967
256,8.228998932552987
257,15.424546036227843
258,9.155226140185647
259,10.093183160156267
260,11.661292918338944
261,9.751849616848489
262,14.414628917029637
263,8.990002578479551
264,9.554976075986547
265,8.866300838992949
266,21.97146527012945
267,12.560225974084286
268,11.772002648350892
269,8.929686651676496
270,10.838598812841571
271,10.973596301302907
272,13.459257791279263
273,8.697711833860154
274,15.891674011478718
275,9.84088702258279
276,13.983637161760196
277,10.722238332491916
278,4.38308254879589
279,12.084259996657599
280,12.70575126855436
281,11.00475786819754
282,11.009743847804142
283,15.991664473831191
284,14.679399698006332
285,11.519780966849275
286,10.97422998601482
287,14.689077246716135
288,11.64298149519185
289,17.91295395264558
290,14.205829679617304
291,11.89015664289673
292,14.082182144224445
293,14.509094618703386
294,13.022797270030562
295,17.311850782438327
296,5.689484811867121
297,13.129698036722909
298,12.02229025709043
299,7.698538372824074
300,8.354664815411786
301,5.455638658068708
302,11.006204735719436
303,1.548616900183974
304,7.925680521226199
305,12.523264138114431
306,13.623734077397112
307,14.191335373479747
308,12.924316765809241
309,7.800572141035904
310,15.854804957731005
311,8.410622296947643
312,9.215737223350088
313,15.807994963059915
314,7.037488422719797
315,10.181729758570707
316,14.005597339275855
317,16.52886666958996
318,14.127513079209905
319,17.31461311709503
320,17.96586877766586
321,20.491559185669033
322,10.391488824014157
323,14.780523802112969
324,10.924271172715601
325,8.569844754413806
326,13.770811708673076
327,10.453624245910884
328,11.570509552162186
329,12.220364038978175
330,5.45077676927994
331,10.007560624107068
332,18.980039780437778
333,13.31585081684246
334,22.427670029027492
335,9.923032294802653
336,9.481023614977952
337,11.788312836006238
338,14.998245408098931
339,14.61317844850017
340,0.045216931409996636
341,9.11061232625634
342,8.42028141069149
343,11.550609520037153
344,13.316736316915586
345,10.2994179433647
346,12.282390695933714
347,11.311258751854892
348,20.347102835899445
349,13.594022218424486
350,13.826789126659136
351,15.92880407024114
352,23.892031086654665
353,13.729634323423412
354,6.408006174006796
355,15.538490304449523
356,10.348154818628469
357,13.009777928022434
358,12.680102647199432
359,15.905990993598445
360,5.529399135641453
361,13.808267583094198
362,14.624246087627627
363,14.47101959255355
364,12.439970500039294
365,13.7719800559927
366,9.113581734764448
367,8.317649377740572
368,13.770811708673076
369,11.519771532467518
370,6.225318881031268
371,4.289633317266938
372,10.02971240734571
373,21.263803308894367
374,11.018957777846508
375,16.19322638851492
376,7.126728957580464
377,8.155212767619274
378,16.443984444086464
379,4.518894550609293
380,17.994964090677097
381,8.487207166427904
382,9.611519728682973
383,10.834795339480536
384,20.155048222136436
385,13.614420182187201
386,13.60849404659589
387,20.24258997975805
388,20.357915948105045
389,13.507882605889984
390,12.864717212883436
391,12.003638301130248
392,13.88748525334387
393,16.369290544763743
394,11.589752097292898
395,15.923201075279039
396,13.575819229798947
397,12.30464073589846
398,14.55614441022059
399,8.37291359466803
400,12.504879616483821
401,5.169913388652036
402,5.6687537779633
403,10.751844031760994
404,12.769086661511281
405,6.827414532783149
406,9.731163812681341
407,13.790422638916567
408,34.84200815599978
409,11.537933892588141
410,9.824604216742728
411,11.000950645580001
412,11.222030259635464
413,13.505436080540592
414,12.043168714351149
415,9.590307922856535
416,13.546011215883746
417,9.745419939647002
418,19.460914639996563
419,17.838105574192397
420,11.048204166221065
421,11.293751616046624
422,12.388242453746322
423,14.773146006430093
424,12.142868080573392
425,12.681136439621865
426,8.213920664722238
427,16.016899783552525
428,16.099235086705892
429,9.700224748866786
430,8.543567665918987
431,11.069173206242644
432,13.549025884374005
433,11.44647592521759
434,4.411179430771089
435,10.799179283422204
436,16.587060760957257
437,15.926376802363574
438,23.453631052712332
439,12.461980048415688
440,28.445874527574066
441,13.779935699445808
442,10.351574139545942
443,24.41255568263065
444,15.405177545492595
445,11.631605538728765
446,6.405607112847925
447,15.693799014936157
448,10.916177199779202
449,10.36461215501752
450,11.979510510060884
451,9.100095486706035
452,11.002605639886696
453,11.672554357885097
454,11.222030259635464
455,23.387990350918187
456,11.645249693141496
457,24.74497717089314
458,13.813949352729086
459,16.03205011364021
460,9.057207382718756
461,14.580225236996695
462,4.657207773435477
463,7.130758012304988
464,9.784154846466764
465,3.065935002504027
466,8.485308787992949
467,13.425907675003417
468,11.487143715439885
469,12.36588242461554
470,6.275374644802199
471,12.474613148777278
472,9.356716710536238
473,11.348175142006957
474,8.702764875643226
475,18.840084876453332
476,12.611325600516393
477,11.169955454174515
478,19.486522162613866
479,7.3457610790612
480,6.977712429926141
481,8.843942960875564
482,16.46162897144178
483,14.621530882775035
484,13.57005175603366
485,9.396395173490085
486,9.60394172893602
487,17.613338924517805
488,9.762655238133917
489,11.700584362927158
490,9.692196514841365
491,18.498022804456866
492,14.971038933102744
493,13.611294949055408
494,9.707769107078121
495,14.564648136926214
496,6.858100674691631
497,2.3032511797021793
498,16.08404290756117
499,14.162690630029479
500,7.950539806257345
501,4.288151157848783
502,0.6528287104020397
503,16.77333909525061
504,12.438829561597869
505,13.01240451444849
506,11.186779072920181
507,12.32024260879524
508,9.482253496198206
509,10.377630199484624
510,9.713506022687973
511,5.37819933829014
512,12.638062772222073
513,11.449411963082321
514,9.140789004691873
515,12.429642281435966
516,16.41112955617992
517,12.625970056589683
518,10.536478893330345
519,13.210105924651339
520,13.966202132202962
521,11.955130759995523
522,9.464468059019977
523,16.73177419529929
524,5.274081029272741
525,12.360488103185304
526,9.534955526820237
527,12.740357237174289
528,5.758340755592678
529,13.905700491530515
530,9.397580998891804
531,8.574567965219561
532,9.053091598524317
533,23.3199609077086
534,8.737997777541807
535,14.74582818996168
536,12.431542219055405
537,9.937808085224798
538,12.185626055201439
539,12.457978007943092
540,13.11778203151196
541,18.41626589779124
542,3.2117663320647782
543,14.650967128612487
544,15.123228045185583
545,14.612666553436537
546,9.384971087234389
547,11.323136077765232
548,11.276144375250334
549,12.418393098229792
550,12.911847150394678
551,7.295940096044432
552,13.124955731434673
553,15.142916008609284
554,14.596187694076542
555,9.317709840465707
556,11.25662810454248
557,8.38803766436646
558,23.046445109850264
559,18.586029961761213
560,8.445821200509092
561,16.719406686011048
562,18.510810229611703
563,10.968599547803384
564,10.408451123043573
565,9.290788405332815
566,11.336689681407783
567,6.847646999181606
568,14.629924291152399
569,10.897416294736475
570,8.23143659704032
571,12.770032429578487
572,13.207977540737309
573,8.63642926555742
574,5.777164410083451
575,30.712446757571115
576,13.615341525349903
577,12.650192702623992
578,9.22166483742168
579,10.675163019949716
580,17.076716199866194
581,7.984650970149448
582,19.621548038577316
583,12.487707044275071
584,15.73990204568623
585,12.724074425126124
586,10.575744730068108
587,12.385516954058309
588,12.539618823610565
589,7.5555921967416975
590,7.696111852047107
591,11.561666601135553
592,12.297674498903092
593,12.991338336282258
594,10.325374090108822
595,10.976169391400905
596,8.777940307916717
597,19.517241772393568
598,9.767445414041147
599,11.433400527771594
600,13.389773831783405
601,9.025462083123994
602,11.225404588968335
603,11.206805789227388
604,9.497900175178811
605,11.558605015994965
606,5.7620640412702055
607,13.843008213940191
608,8.064728908710975
609,11.739382388299841
610,15.431651387307602
611,9.31568445479229
612,11.256193465764724
613,8.006856526588784
614,11.65524142171534
615,6.675392934721984
616,11.569987435298268
617,8.458832141045802
618,14.258742681125977
619,11.681719169626994
620,5.646731204946922
621,8.91157768892279
622,13.442448989290723
623,18.568869602014967
624,11.814389519887456
625,12.839045769902155
626,14.628802260759544
627,8.050732613755612
628,9.204769939728273
629,11.647112029527399
630,17.847303971389504
631,9.090778814621597
632,7.595154217780964
633,8.021336887241196
634,12.06320428623996
635,9.791172967167928
636,11.033159240180671
637,22.38912195652033
638,10.468108616611236
639,16.183852283204438
640,5.528296860369895
641,5.660658534263809
642,13.549530803001861
643,9.51512321715757
644,14.651236729457748
645,10.336041064598382
646,24.591557128564155
647,13.674357415881008
648,0.573164596281312
649,13.953071626866459
650,8.532536550626679
651,11.140152900567006
652,19.550715288663785
653,13.724779337528295
654,9.107797024378419
655,1.904010282414884
656,7.622153475207562
657,14.382380955834345
658,16.602925831877446
659,10.519756167724548
660,12.900307733180497
661,14.014331668401466
662,9.577953395566084
663,8.352289209227687
664,12.098459495373927
665,11.038793433183033
666,14.306279902251237
667,21.0165101539387
668,14.219184980995106
669,11.670037352029205
670,11.821714028997707
671,10.359947698571727
672,9.523087084712687
673,9.813573839214026
674,10.058509277206635
675,13.955391548125501
676,12.665424835004114
677,11.582600259591977
678,1.040322460565472
679,12.556434982215741
680,26.969429510141453
681,18.785531611566615
682,9.674260336370413
683,18.991313357818072
684,9.107106331406115
685,9.692091546946996
686,16.898756541262596
687,7.514563438204923
688,12.759055912164143
689,11.420729372114893
690,3.781224128160185
691,9.507265689468394
692,6.848590600307538
693,18.7699149241053
694,10.5467919378838
695,13.989326171141434
696,15.190840996323631
697,14.417171098354848
698,13.081486215397732
699,12.68017534454168
700,24.45713923822847
701,13.511266594512083
702,13.911670656832914
703,15.335468745888361
704,13.585876596165459
705,7.940484427466944
706,11.208535188033062
707,11.422533971978007
708,12.115828219161411
709,29.895148780353974
710,14.866258546287789
711,24.234794761996465
712,11.459026364762073
713,13.11272239815969
714,8.435839631209637
715,23.614121084980983
716,8.67207947699826
717,11.93725935235142
718,15.392942626780545
719,10.480182064743806
720,14.444214139608194
721,10.297381880695793
722,13.556558703134955
723,12.555075371568632
724,12.555075371568632
725,11.443101535819913
726,3.53750051394224
727,8.322130869255878
728,14.175381339523627
729,9.896413517852464
730,19.651851192996865
731,7.129449311292818
732,11.050265082217486
733,7.923809155625914
734,8.57956001236265
735,7.516929870140528
736,14.324619287046447
737,10.703485412458468
738,10.688514415008617
739,12.168452571741458
740,9.099898715535488
741,13.504592785710349
742,13.648768724044006
743,9.282522639449214
