,efficiency_score
108,13.823520032409705
109,9.05044918003654
110,1.1072359707266686
111,12.117445511637328
112,10.114732356471501
113,8.082966192077789
114,17.055204958292407
115,8.966401287900599
116,15.13286745505904
117,21.23222993120019
118,13.709377837896513
119,14.539996658225265
120,16.465360422749324
121,13.016139538700545
122,11.24094149720446
123,6.72969605867733
124,4.32725234255162
125,8.023104333389082
126,15.63069282090392
127,2.3474656523884576
128,17.545717670299325
129,23.097788119505154
130,20.186714808058472
131,18.05915750862338
132,23.489498465081887
133,17.67390912525283
134,9.700969752530046
135,21.124589295500986
136,17.795962229764108
137,14.57040942495931
138,8.829926210618538
139,14.819955485185332
140,14.379810690104883
141,7.132906600580941
142,19.29768573526483
143,13.420362381676432
144,8.202310836630502
145,20.08140646783727
146,12.422094509340726
147,14.208290563769996
148,16.26923921080955
149,13.312593991673166
150,10.743937059646615
151,13.463277791591588
152,12.260447567841254
153,13.649593333250873
154,17.004841132737216
155,9.579630672992474
156,21.820573560243943
157,8.32503113202044
158,8.697349553042748
159,10.232454953254097
160,16.020977643617776
161,19.868191782563496
162,21.62643265325229
163,12.480275076493557
164,19.316070058058457
165,14.884755741368167
166,8.994241066547739
167,16.44279928782328
168,16.663776797982635
169,13.189762733849788
170,13.868151809825898
171,10.580721393630617
172,12.939266071322717
173,9.913801770094324
174,0.8404213252442153
175,16.975590020921434
176,13.151834618224035
177,14.289037438685295
178,2.4266583101990045
179,8.186576591474635
180,16.34115944607311
181,9.713166235221642
182,15.008204497775637
183,8.047147998809875
184,12.470727356322845
185,8.995890895103635
186,18.561860646936427
187,15.987406366760132
188,7.206923621458157
189,14.043757066233942
190,16.47488881068604
191,12.777525420031779
192,12.895954672908774
193,9.190042371253588
194,9.573275534166704
195,12.320311770806349
196,25.686563701410996
197,10.997534224453672
198,14.316482392968755
199,5.341705090610471
200,6.586732619354859
201,17.44442679617715
202,13.514583435363134
203,24.499876696718975
204,9.877266560168312
205,20.224561700993053
206,12.544736633537093
207,11.454757085513975
208,17.975801239197306
209,16.36806231534627
210,12.050245459050691
211,21.894816546803728
212,22.978910589157557
213,21.76849539763321
214,15.499058908992524
215,17.80970719264304
216,15.750804344975542
217,20.73650700177288
218,9.142993523339644
219,21.177591240546292
220,15.597531988590111
221,23.421986819179143
222,14.234735477332464
223,9.027042312409158
224,16.74074247878971
225,0.46575004701616174
226,16.954952288717788
227,12.145854085755367
228,9.852612545205188
229,10.654778674788446
230,15.51422546057747
231,11.617923530062818
232,17.2029417966756
233,18.24234813610672
234,14.358937956260565
235,12.35061783672365
236,11.499539088444486
237,12.968911974445296
238,10.843715191241733
239,16.068199813085947
240,7.95831086761713
241,0.7185581864646825
242,14.008161607194422
243,8.945214512018074
244,5.775859451951354
245,13.147790286320102
246,6.554004741050553
247,10.510308830028995
248,14.181586557851498
249,9.000723335370079
250,14.712431401475651
251,11.77109679167823
252,14.726265792028704
253,7.7970283451870275
254,10.105966019137751
255,10.713225437101409
256,8.89904194401208
257,6.901066175417949
258,18.807662185959632
259,14.67179522285674
260,11.811256331938734
261,7.559765711603479
262,15.863349056766527
263,7.95831086761713
264,12.60802376793034
265,10.771167700646503
266,12.805116556679467
267,12.81783859127378
268,11.74719949476369
269,12.341958368947884
270,12.245302980121659
271,9.610046741175992
272,14.127842647056173
273,6.800664966173758
274,8.201048430170133
275,6.230127692611837
276,15.030100231765495
277,15.018556550101112
278,10.837459162019776
279,18.539211979110778
280,15.249550364300498
281,16.41199432089653
282,4.32725234255162
283,18.81292710269284
284,14.942916253122787
285,15.531679912624899
286,5.075344730739966
287,13.939915160119465
288,11.67617773650456
289,15.563099829495696
290,14.387972465053092
291,12.932142003344365
292,13.064486063894867
293,8.411072070527487
294,11.605531581493738
295,9.739330106717158
296,9.421338576861281
297,5.063258117477289
298,12.022424895035575
299,13.330515029850961
300,16.011534428548728
301,15.245041078860671
302,15.203222456251853
303,12.006652930875449
304,9.867770182075022
305,13.91357363861832
306,9.700447983250548
307,10.16311029063691
